Date-Time,Headcount,low_consumption_ratio,medium_consumption_ratio,high_consumption_ratio,male_ratio,female_ratio,age_range1_ratio,age_range2_ratio,age_range3_ratio,age_range4_ratio,age_range5_ratio,Coref_Industrial,Coref_Commercial,Coref-Transportation,Coref-Residential
2019-01-01 00:00:00,29028,0.2612305360341739,0.3475609756097561,0.39120848835607,0.5497795232189611,0.4256579853934133,0.00582196499931101,0.258233429791925,0.4395755821965,0.233636488907262,0.03817004271737633,-0.270738542,0.872201396,0.46836585,0.52033551
2019-01-01 01:00:00,28313,0.2599159396743546,0.3472609755236111,0.3928230848020344,0.5524670645993007,0.4228093102108572,0.006534100943029704,0.2630593720199202,0.4345353724437537,0.2324020767845159,0.0387454526189383,-0.270738542,0.872201396,0.46836585,0.52033551
2019-01-01 02:00:00,27818,0.2623481199223524,0.3477244949313394,0.3899273851463081,0.5486735207419656,0.4262707599396074,0.006290890790135882,0.2659429146595729,0.4309080451506219,0.2324394277086778,0.03936300237256453,-0.270738542,0.872201396,0.46836585,0.52033551
