Date-Time,Headcount,low_consumption_ratio,medium_consumption_ratio,high_consumption_ratio,male_ratio,female_ratio,age_range1_ratio,age_range2_ratio,age_range3_ratio,age_range4_ratio,age_range5_ratio,Coref_Industrial,Coref_Commercial,Coref-Transportation,Coref-Residential
2019-01-01 00:00:00,30903,0.2738569070963984,0.3010710934213507,0.4250719994822509,0.5160664013202602,0.4527715755751869,0.004595023136912274,0.1643206161214122,0.4729314306054429,0.2619486781218652,0.06504222890981458,0.012799499,1.0,0.635123944,0.385811993
2019-01-01 01:00:00,30527,0.2696301634618534,0.2998001768925869,0.4305696596455597,0.5157074065581289,0.4525502014610017,0.004684377763946671,0.1704392832574443,0.4674222819143709,0.2604251973662659,0.06528646771710289,0.012799499,1.0,0.635123944,0.385811993
2019-01-01 02:00:00,30058,0.2698782354115377,0.2956617206733648,0.4344600439150975,0.5170004657661854,0.4521924279725864,0.00475746889347262,0.1704038858207466,0.468361168407745,0.2604963736775567,0.06517399693925079,0.012799499,1.0,0.635123944,0.385811993
